Date,time,latitude,longitude,sstAnom,site
3/7/22,2022-03-07T09:00:00Z,38.3,-74.64,1.738,RTWB
3/8/22,2022-03-08T09:00:00Z,38.3,-74.64,1.25,RTWB
3/9/22,2022-03-09T09:00:00Z,38.3,-74.64,1.327,RTWB
3/10/22,2022-03-10T09:00:00Z,38.3,-74.64,1.911,RTWB
3/11/22,2022-03-11T09:00:00Z,38.3,-74.64,1.891,RTWB
3/12/22,2022-03-12T09:00:00Z,38.3,-74.64,1.816,RTWB
3/13/22,2022-03-13T09:00:00Z,38.3,-74.64,1.59,RTWB
3/17/22,2022-03-17T09:00:00Z,38.3,-74.64,1.65,RTWB
3/18/22,2022-03-18T09:00:00Z,38.3,-74.64,1.943,RTWB
3/19/22,2022-03-19T09:00:00Z,38.3,-74.64,2.516,RTWB
3/20/22,2022-03-20T09:00:00Z,38.3,-74.64,2.77,RTWB
3/21/22,2022-03-21T09:00:00Z,38.3,-74.64,2.81,RTWB
3/22/22,2022-03-22T09:00:00Z,38.3,-74.64,2.787,RTWB
3/24/22,2022-03-24T09:00:00Z,38.3,-74.64,2.432,RTWB
3/25/22,2022-03-25T09:00:00Z,38.3,-74.64,2.256,RTWB
3/26/22,2022-03-26T09:00:00Z,38.3,-74.64,2.334,RTWB
3/27/22,2022-03-27T09:00:00Z,38.3,-74.64,2.289,RTWB
3/28/22,2022-03-28T09:00:00Z,38.3,-74.64,1.749,RTWB
3/29/22,2022-03-29T09:00:00Z,38.3,-74.64,1.019,RTWB
3/30/22,2022-03-30T09:00:00Z,38.3,-74.64,1.005,RTWB
3/31/22,2022-03-31T09:00:00Z,38.3,-74.64,0.999,RTWB
4/1/22,2022-04-01T09:00:00Z,38.3,-74.64,1.704,RTWB
4/2/22,2022-04-02T09:00:00Z,38.3,-74.64,1.683,RTWB
4/3/22,2022-04-03T09:00:00Z,38.3,-74.64,1.466,RTWB
4/4/22,2022-04-04T09:00:00Z,38.3,-74.64,1.438,RTWB
4/5/22,2022-04-05T09:00:00Z,38.3,-74.64,0.839,RTWB
4/6/22,2022-04-06T09:00:00Z,38.3,-74.64,0.728,RTWB
4/7/22,2022-04-07T09:00:00Z,38.3,-74.64,0.677,RTWB
4/8/22,2022-04-08T09:00:00Z,38.3,-74.64,0.822,RTWB
4/9/22,2022-04-09T09:00:00Z,38.3,-74.64,0.679,RTWB
4/10/22,2022-04-10T09:00:00Z,38.3,-74.64,0.348,RTWB
4/11/22,2022-04-11T09:00:00Z,38.3,-74.64,0.625,RTWB
4/12/22,2022-04-12T09:00:00Z,38.3,-74.64,0.605,RTWB
4/13/22,2022-04-13T09:00:00Z,38.3,-74.64,0.608,RTWB
4/14/22,2022-04-14T09:00:00Z,38.3,-74.64,1.581,RTWB
4/15/22,2022-04-15T09:00:00Z,38.3,-74.64,1.668,RTWB
4/16/22,2022-04-16T09:00:00Z,38.3,-74.64,1.641,RTWB
4/17/22,2022-04-17T09:00:00Z,38.3,-74.64,1.67,RTWB
4/18/22,2022-04-18T09:00:00Z,38.3,-74.64,1.516,RTWB
4/19/22,2022-04-19T09:00:00Z,38.3,-74.64,0.619,RTWB
4/20/22,2022-04-20T09:00:00Z,38.3,-74.64,0.369,RTWB
4/21/22,2022-04-21T09:00:00Z,38.3,-74.64,0.521,RTWB
4/22/22,2022-04-22T09:00:00Z,38.3,-74.64,0.581,RTWB
4/23/22,2022-04-23T09:00:00Z,38.3,-74.64,0.413,RTWB
4/24/22,2022-04-24T09:00:00Z,38.3,-74.64,0.499,RTWB
4/25/22,2022-04-25T09:00:00Z,38.3,-74.64,0.678,RTWB
4/26/22,2022-04-26T09:00:00Z,38.3,-74.64,0.507,RTWB
4/27/22,2022-04-27T09:00:00Z,38.3,-74.64,0.078,RTWB
4/28/22,2022-04-28T09:00:00Z,38.3,-74.64,-0.556,RTWB
4/29/22,2022-04-29T09:00:00Z,38.3,-74.64,-1.098,RTWB
4/30/22,2022-04-30T09:00:00Z,38.3,-74.64,-0.966,RTWB
5/1/22,2022-05-01T09:00:00Z,38.3,-74.64,-0.092,RTWB
5/2/22,2022-05-02T09:00:00Z,38.3,-74.64,1.101,RTWB
5/3/22,2022-05-03T09:00:00Z,38.3,-74.64,1.126,RTWB
5/4/22,2022-05-04T09:00:00Z,38.3,-74.64,0.878,RTWB
5/5/22,2022-05-05T09:00:00Z,38.3,-74.64,0.705,RTWB
5/6/22,2022-05-06T09:00:00Z,38.3,-74.64,0.475,RTWB
5/7/22,2022-05-07T09:00:00Z,38.3,-74.64,0.439,RTWB
5/8/22,2022-05-08T09:00:00Z,38.3,-74.64,-0.348,RTWB
5/9/22,2022-05-09T09:00:00Z,38.3,-74.64,-1.519,RTWB
5/10/22,2022-05-10T09:00:00Z,38.3,-74.64,-2.036,RTWB
5/11/22,2022-05-11T09:00:00Z,38.3,-74.64,-2.618,RTWB
5/12/22,2022-05-12T09:00:00Z,38.3,-74.64,-2.756,RTWB
5/13/22,2022-05-13T09:00:00Z,38.3,-74.64,-2.229,RTWB
5/14/22,2022-05-14T09:00:00Z,38.3,-74.64,-1.842,RTWB
5/15/22,2022-05-15T09:00:00Z,38.3,-74.64,-0.449,RTWB
5/16/22,2022-05-16T09:00:00Z,38.3,-74.64,0.278,RTWB
5/17/22,2022-05-17T09:00:00Z,38.3,-74.64,0.218,RTWB
5/18/22,2022-05-18T09:00:00Z,38.3,-74.64,0.257,RTWB
5/19/22,2022-05-19T09:00:00Z,38.3,-74.64,-0.05,RTWB
