date,daily_occurrence,site,device_type
2/12/24,0,RTWB,RealTime
2/12/24,0,A7M,Archival
2/12/24,1,A2M,Archival
02/12/24,0,T2M,Archival
2/13/24,1,RTWB,RealTime
2/13/24,0,A7M,Archival
2/13/24,1,A2M,Archival
02/13/24,0,T2M,Archival
2/14/24,1,RTWB,RealTime
2/14/24,1,A7M,Archival
2/14/24,1,A2M,Archival
02/14/24,1,T2M,Archival
2/15/24,1,RTWB,RealTime
2/15/24,1,A7M,Archival
2/15/24,1,A2M,Archival
02/15/24,1,T2M,Archival
2/16/24,0,RTWB,RealTime
2/16/24,0,A7M,Archival
2/16/24,1,A2M,Archival
02/16/24,1,T2M,Archival
2/17/24,0,RTWB,RealTime
2/17/24,0,A7M,Archival
2/17/24,1,A2M,Archival
02/17/24,0,T2M,Archival
2/18/24,0,RTWB,RealTime
2/18/24,0,A7M,Archival
2/18/24,0,A2M,Archival
02/18/24,0,T2M,Archival
2/19/24,0,RTWB,RealTime
2/19/24,0,A7M,Archival
2/19/24,0,A2M,Archival
02/19/24,0,T2M,Archival
2/20/24,0,RTWB,RealTime
2/20/24,0,A7M,Archival
2/20/24,0,A2M,Archival
02/20/24,0,T2M,Archival
2/21/24,1,RTWB,RealTime
2/21/24,1,A7M,Archival
2/21/24,1,A2M,Archival
02/21/24,0,T2M,Archival
2/22/24,0,RTWB,RealTime
2/22/24,0,A7M,Archival
2/22/24,0,A2M,Archival
02/22/24,0,T2M,Archival
2/23/24,0,RTWB,RealTime
2/23/24,0,A7M,Archival
2/23/24,0,A2M,Archival
02/23/24,0,T2M,Archival
2/24/24,0,RTWB,RealTime
2/24/24,0,A7M,Archival
2/24/24,0,A2M,Archival
02/24/24,0,T2M,Archival
2/25/24,0,RTWB,RealTime
2/25/24,1,A7M,Archival
2/25/24,0,A2M,Archival
02/25/24,1,T2M,Archival
2/26/24,0,RTWB,RealTime
2/26/24,0,A7M,Archival
2/26/24,0,A2M,Archival
02/26/24,0,T2M,Archival
2/27/24,0,RTWB,RealTime
2/27/24,0,A7M,Archival
2/27/24,0,A2M,Archival
02/27/24,0,T2M,Archival
2/28/24,0,RTWB,RealTime
2/28/24,0,A7M,Archival
2/28/24,0,A2M,Archival
02/28/24,0,T2M,Archival
2/29/24,1,RTWB,RealTime
2/29/24,1,A7M,Archival
2/29/24,0,A2M,Archival
02/29/24,0,T2M,Archival
3/1/24,0,RTWB,RealTime
3/1/24,0,A7M,Archival
3/1/24,0,A2M,Archival
03/01/24,0,T2M,Archival
3/2/24,0,RTWB,RealTime
3/2/24,0,A7M,Archival
3/2/24,0,A2M,Archival
03/02/24,0,T2M,Archival
3/3/24,0,RTWB,RealTime
3/3/24,0,A7M,Archival
3/3/24,0,A2M,Archival
03/03/24,0,T2M,Archival
3/4/24,0,RTWB,RealTime
3/4/24,0,A7M,Archival
3/4/24,0,A2M,Archival
03/04/24,0,T2M,Archival
3/5/24,0,RTWB,RealTime
3/5/24,0,A7M,Archival
3/5/24,0,A2M,Archival
03/05/24,0,T2M,Archival
3/6/24,0,RTWB,RealTime
3/6/24,0,A7M,Archival
3/6/24,0,A2M,Archival
03/06/24,0,T2M,Archival
3/7/24,0,RTWB,RealTime
3/7/24,1,A7M,Archival
3/7/24,0,A2M,Archival
03/07/24,1,T2M,Archival
3/8/24,1,RTWB,RealTime
3/8/24,1,A7M,Archival
3/8/24,0,A2M,Archival
03/08/24,0,T2M,Archival
3/9/24,1,RTWB,RealTime
3/9/24,1,A7M,Archival
3/9/24,0,A2M,Archival
03/09/24,1,T2M,Archival
3/10/24,1,RTWB,RealTime
3/10/24,1,A7M,Archival
3/10/24,0,A2M,Archival
03/10/24,1,T2M,Archival
3/11/24,1,RTWB,RealTime
3/11/24,1,A7M,Archival
3/11/24,0,A2M,Archival
03/11/24,1,T2M,Archival
3/12/24,0,RTWB,RealTime
3/12/24,1,A7M,Archival
3/12/24,0,A2M,Archival
03/12/24,1,T2M,Archival
3/13/24,0,RTWB,RealTime
3/13/24,0,A7M,Archival
3/13/24,0,A2M,Archival
03/13/24,1,T2M,Archival
3/14/24,1,RTWB,RealTime
3/14/24,1,A7M,Archival
3/14/24,1,A2M,Archival
03/14/24,1,T2M,Archival
3/15/24,0,RTWB,RealTime
3/15/24,1,A7M,Archival
3/15/24,1,A2M,Archival
03/15/24,1,T2M,Archival
3/16/24,0,RTWB,RealTime
3/16/24,0,A7M,Archival
3/16/24,0,A2M,Archival
03/16/24,0,T2M,Archival
3/17/24,1,RTWB,RealTime
3/17/24,1,A7M,Archival
3/17/24,0,A2M,Archival
03/17/24,0,T2M,Archival
3/18/24,0,RTWB,RealTime
3/18/24,0,A7M,Archival
3/18/24,0,A2M,Archival
03/18/24,0,T2M,Archival
3/19/24,1,RTWB,RealTime
3/19/24,0,A7M,Archival
3/19/24,0,A2M,Archival
03/19/24,1,T2M,Archival
3/20/24,1,RTWB,RealTime
3/20/24,1,A7M,Archival
3/20/24,1,A2M,Archival
03/20/24,1,T2M,Archival
3/21/24,1,RTWB,RealTime
3/21/24,1,A7M,Archival
3/21/24,0,A2M,Archival
03/21/24,0,T2M,Archival
3/22/24,1,RTWB,RealTime
3/22/24,1,A7M,Archival
3/22/24,0,A2M,Archival
03/22/24,1,T2M,Archival
3/23/24,0,RTWB,RealTime
3/23/24,1,A7M,Archival
3/23/24,1,A2M,Archival
03/23/24,1,T2M,Archival
3/24/24,0,RTWB,RealTime
3/24/24,0,A7M,Archival
3/24/24,0,A2M,Archival
03/24/24,0,T2M,Archival
3/25/24,1,RTWB,RealTime
3/25/24,0,A7M,Archival
3/25/24,0,A2M,Archival
03/25/24,0,T2M,Archival
3/26/24,1,RTWB,RealTime
3/26/24,1,A7M,Archival
3/26/24,0,A2M,Archival
03/26/24,1,T2M,Archival
3/27/24,0,RTWB,RealTime
3/27/24,0,A7M,Archival
3/27/24,0,A2M,Archival
03/27/24,0,T2M,Archival
3/28/24,0,RTWB,RealTime
3/28/24,0,A7M,Archival
3/28/24,0,A2M,Archival
03/28/24,0,T2M,Archival
3/29/24,0,RTWB,RealTime
3/29/24,0,A7M,Archival
3/29/24,0,A2M,Archival
03/29/24,0,T2M,Archival
3/30/24,0,RTWB,RealTime
3/30/24,0,A7M,Archival
3/30/24,0,A2M,Archival
03/30/24,0,T2M,Archival
3/31/24,0,RTWB,RealTime
3/31/24,0,A7M,Archival
3/31/24,0,A2M,Archival
03/31/24,0,T2M,Archival
4/1/24,0,RTWB,RealTime
4/1/24,0,A7M,Archival
4/1/24,0,A2M,Archival
04/01/24,0,T2M,Archival
4/2/24,0,RTWB,RealTime
4/2/24,0,A7M,Archival
4/2/24,0,A2M,Archival
04/02/24,0,T2M,Archival
4/3/24,0,RTWB,RealTime
4/3/24,0,A7M,Archival
4/3/24,0,A2M,Archival
04/03/24,0,T2M,Archival
4/4/24,0,RTWB,RealTime
4/4/24,0,A7M,Archival
4/4/24,0,A2M,Archival
04/04/24,0,T2M,Archival
4/5/24,0,RTWB,RealTime
4/5/24,0,A7M,Archival
4/5/24,0,A2M,Archival
04/05/24,0,T2M,Archival
4/6/24,0,RTWB,RealTime
4/6/24,0,A7M,Archival
4/6/24,0,A2M,Archival
04/06/24,0,T2M,Archival
4/7/24,0,RTWB,RealTime
4/7/24,0,A7M,Archival
4/7/24,0,A2M,Archival
04/07/24,1,T2M,Archival
4/8/24,0,RTWB,RealTime
4/8/24,0,A7M,Archival
4/8/24,0,A2M,Archival
04/08/24,0,T2M,Archival
4/9/24,0,RTWB,RealTime
4/9/24,0,A7M,Archival
4/9/24,0,A2M,Archival
04/09/24,0,T2M,Archival
4/10/24,0,RTWB,RealTime
4/10/24,0,A7M,Archival
4/10/24,0,A2M,Archival
04/10/24,0,T2M,Archival
4/11/24,0,RTWB,RealTime
4/11/24,0,A7M,Archival
4/11/24,0,A2M,Archival
04/11/24,1,T2M,Archival
4/12/24,1,RTWB,RealTime
4/12/24,1,A7M,Archival
4/12/24,0,A2M,Archival
04/12/24,1,T2M,Archival
4/13/24,0,RTWB,RealTime
4/13/24,0,A7M,Archival
4/13/24,0,A2M,Archival
04/13/24,0,T2M,Archival
4/14/24,0,RTWB,RealTime
4/14/24,0,A7M,Archival
4/14/24,0,A2M,Archival
04/14/24,0,T2M,Archival
4/15/24,1,RTWB,RealTime
4/15/24,0,A7M,Archival
4/15/24,0,A2M,Archival
04/15/24,0,T2M,Archival
4/16/24,0,RTWB,RealTime
4/16/24,1,A7M,Archival
4/16/24,0,A2M,Archival
04/16/24,1,T2M,Archival
4/17/24,0,RTWB,RealTime
4/17/24,0,A7M,Archival
4/17/24,0,A2M,Archival
04/17/24,1,T2M,Archival
4/18/24,0,RTWB,RealTime
4/19/24,0,RTWB,RealTime
4/20/24,0,RTWB,RealTime
4/21/24,0,RTWB,RealTime
4/22/24,0,RTWB,RealTime
4/23/24,0,RTWB,RealTime
4/24/24,0,RTWB,RealTime
4/25/24,0,RTWB,RealTime
4/26/24,1,RTWB,RealTime
4/27/24,0,RTWB,RealTime
4/28/24,1,RTWB,RealTime
4/29/24,1,RTWB,RealTime
4/30/24,1,RTWB,RealTime
5/1/24,1,RTWB,RealTime
5/2/24,0,RTWB,RealTime
5/3/24,0,RTWB,RealTime
5/4/24,0,RTWB,RealTime
5/5/24,0,RTWB,RealTime
5/6/24,0,RTWB,RealTime
5/7/24,1,RTWB,RealTime
5/8/24,0,RTWB,RealTime
5/9/24,0,RTWB,RealTime
5/10/24,0,RTWB,RealTime
5/11/24,0,RTWB,RealTime
5/12/24,1,RTWB,RealTime
5/13/24,0,RTWB,RealTime
5/14/24,0,RTWB,RealTime
5/15/24,1,RTWB,RealTime
5/16/24,0,RTWB,RealTime
5/17/24,0,RTWB,RealTime
5/18/24,0,RTWB,RealTime
5/19/24,0,RTWB,RealTime
5/20/24,0,RTWB,RealTime
5/21/24,0,RTWB,RealTime
5/22/24,0,RTWB,RealTime
5/23/24,0,RTWB,RealTime
5/24/24,0,RTWB,RealTime
5/25/24,0,RTWB,RealTime
5/26/24,0,RTWB,RealTime
5/27/24,0,RTWB,RealTime
5/28/24,0,RTWB,RealTime
5/29/24,0,RTWB,RealTime
5/30/24,0,RTWB,RealTime
5/31/24,0,RTWB,RealTime
6/1/24,1,RTWB,RealTime
6/2/24,0,RTWB,RealTime
6/3/24,0,RTWB,RealTime
6/4/24,0,RTWB,RealTime
6/5/24,0,RTWB,RealTime
6/6/24,0,RTWB,RealTime
6/7/24,0,RTWB,RealTime
6/8/24,0,RTWB,RealTime
6/9/24,0,RTWB,RealTime
6/10/24,0,RTWB,RealTime
6/11/24,0,RTWB,RealTime
6/12/24,0,RTWB,RealTime
6/13/24,0,RTWB,RealTime
6/14/24,0,RTWB,RealTime
6/15/24,0,RTWB,RealTime
6/16/24,0,RTWB,RealTime
6/17/24,0,RTWB,RealTime
6/18/24,0,RTWB,RealTime
6/19/24,0,RTWB,RealTime
6/20/24,0,RTWB,RealTime
6/21/24,0,RTWB,RealTime
6/22/24,0,RTWB,RealTime
6/23/24,0,RTWB,RealTime
6/24/24,0,RTWB,RealTime
6/25/24,0,RTWB,RealTime
6/26/24,0,RTWB,RealTime
6/27/24,0,RTWB,RealTime
6/28/24,0,RTWB,RealTime
6/29/24,0,RTWB,RealTime
6/30/24,0,RTWB,RealTime
7/1/24,0,RTWB,RealTime
7/2/24,0,RTWB,RealTime
7/3/24,0,RTWB,RealTime
7/4/24,0,RTWB,RealTime
7/5/24,0,RTWB,RealTime
7/6/24,0,RTWB,RealTime
7/7/24,0,RTWB,RealTime
7/8/24,0,RTWB,RealTime
7/9/24,0,RTWB,RealTime
7/10/24,0,RTWB,RealTime
7/11/24,0,RTWB,RealTime
7/12/24,0,RTWB,RealTime
7/13/24,0,RTWB,RealTime
7/14/24,0,RTWB,RealTime
7/15/24,0,RTWB,RealTime
10/27/24,0,RTWB,RealTime
10/28/24,0,RTWB,RealTime
10/29/24,0,RTWB,RealTime
10/30/24,0,RTWB,RealTime
10/31/24,0,RTWB,RealTime
11/1/24,0,RTWB,RealTime
11/2/24,0,RTWB,RealTime
11/3/24,0,RTWB,RealTime
11/4/24,0,RTWB,RealTime
11/5/24,0,RTWB,RealTime
11/6/24,0,RTWB,RealTime
11/7/24,0,RTWB,RealTime
11/8/24,0,RTWB,RealTime
11/9/24,0,RTWB,RealTime
11/10/24,0,RTWB,RealTime
11/11/24,0,RTWB,RealTime
11/12/24,0,RTWB,RealTime
11/13/24,0,RTWB,RealTime
11/14/24,0,RTWB,RealTime
11/15/24,0,RTWB,RealTime
11/16/24,0,RTWB,RealTime
11/17/24,0,RTWB,RealTime
11/18/24,0,RTWB,RealTime
11/19/24,0,RTWB,RealTime
11/20/24,0,RTWB,RealTime
11/21/24,0,RTWB,RealTime
11/22/24,1,RTWB,RealTime
11/23/24,0,RTWB,RealTime
11/24/24,0,RTWB,RealTime
11/25/24,0,RTWB,RealTime
11/26/24,0,RTWB,RealTime
11/27/24,1,RTWB,RealTime
11/28/24,0,RTWB,RealTime
11/29/24,0,RTWB,RealTime
11/30/24,0,RTWB,RealTime
12/1/24,0,RTWB,RealTime
12/2/24,0,RTWB,RealTime
12/3/24,1,RTWB,RealTime
12/4/24,1,RTWB,RealTime
12/5/24,0,RTWB,RealTime
12/6/24,0,RTWB,RealTime
12/7/24,0,RTWB,RealTime
12/8/24,1,RTWB,RealTime
12/9/24,1,RTWB,RealTime
12/10/24,0,RTWB,RealTime
12/11/24,0,RTWB,RealTime
12/12/24,1,RTWB,RealTime
12/13/24,1,RTWB,RealTime
12/14/24,0,RTWB,RealTime
12/15/24,0,RTWB,RealTime
12/16/24,0,RTWB,RealTime
12/17/24,1,RTWB,RealTime
12/18/24,1,RTWB,RealTime
12/19/24,1,RTWB,RealTime
12/20/24,0,RTWB,RealTime
12/21/24,1,RTWB,RealTime
12/22/24,0,RTWB,RealTime
12/23/24,1,RTWB,RealTime
12/24/24,1,RTWB,RealTime
12/25/24,0,RTWB,RealTime
12/26/24,0,RTWB,RealTime
12/27/24,0,RTWB,RealTime
12/28/24,0,RTWB,RealTime
12/29/24,0,RTWB,RealTime
12/30/24,0,RTWB,RealTime
12/31/24,0,RTWB,RealTime
