Date,Year,Month,bottom_temp,sst,sss,stratificaton,zeta,dist_shore_km,dist_OC_km,dist_200m_km,dist_MO_km,dist_RTWB_km,dist_NB_km,depth_m,DailyOccurrence,Site,DeviceType,Period
12/31/14,2014,12,10.46269608,10.36393452,33.467556,-0.002743377,-0.631645799,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
12/31/14,2014,12,9.793796539,9.290097237,32.65409851,-0.01439,-0.615656316,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
12/31/14,2014,12,8.705228806,8.405553818,31.71736336,-0.012486458,-0.588873565,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/1/15,2015,1,10.57806969,10.06838989,33.51207733,-0.014157772,-0.259737968,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/1/15,2015,1,9.954031944,9.064038277,32.7908287,-0.02543,-0.27047208,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/1/15,2015,1,8.888795853,7.702716827,31.42320251,-0.049419959,-0.283611268,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/2/15,2015,1,10.43697262,9.548220634,33.44651413,-0.024687555,-0.403380871,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/2/15,2015,1,9.826498985,8.162489891,32.34206772,-0.04754,-0.428609014,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/2/15,2015,1,8.718148232,7.019706249,31.03174591,-0.070768416,-0.45541501,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/3/15,2015,1,10.53283787,9.134879112,33.27680588,-0.038832188,-0.363612771,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/3/15,2015,1,9.819680214,8.157338142,32.50659943,-0.0475,-0.36207816,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/3/15,2015,1,8.642323494,7.081113338,31.34606171,-0.065050423,-0.359774917,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/4/15,2015,1,10.56580639,9.112055779,33.18709946,-0.040381961,-0.184105515,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/4/15,2015,1,9.938768387,8.251378059,32.45006943,-0.04821,-0.179215863,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/4/15,2015,1,8.851614952,7.376598358,31.51552773,-0.061459025,-0.177098751,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/5/15,2015,1,11.10883045,9.09854126,32.64301682,-0.055841366,-0.38011837,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/5/15,2015,1,10.31052876,8.276772499,32.171978,-0.05811,-0.415038317,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/5/15,2015,1,9.075302124,7.755336761,31.94635963,-0.054998557,-0.458118826,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/6/15,2015,1,11.31984806,8.874609947,32.58886337,-0.067923281,-0.412269443,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/6/15,2015,1,10.37697124,8.394267082,32.34252548,-0.05665,-0.442544848,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/6/15,2015,1,9.055640221,7.877408504,32.19408798,-0.049092988,-0.470445663,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/7/15,2015,1,11.53144455,8.742676735,32.55959702,-0.077465773,-0.36319831,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/7/15,2015,1,10.80375385,8.264882088,32.32745361,-0.07254,-0.383599132,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/7/15,2015,1,9.057929039,7.706859112,32.21216202,-0.05629458,-0.405506164,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/8/15,2015,1,11.35239887,8.973227501,32.95170212,-0.066088094,-0.461975724,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/8/15,2015,1,10.39766693,7.896013737,32.75941849,-0.07148,-0.476157635,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/8/15,2015,1,7.248227596,6.725749969,32.52329636,-0.021769901,-0.494720608,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/9/15,2015,1,11.26405621,8.878734589,33.07034683,-0.066258934,-0.390674859,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/9/15,2015,1,9.904031754,7.960147381,32.911129,-0.05554,-0.434547186,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/9/15,2015,1,6.335152149,6.273834705,32.50553894,-0.002554893,-0.483511716,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/10/15,2015,1,10.25463963,8.74136734,33.26106644,-0.042035341,-0.528038204,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/10/15,2015,1,9.846423149,8.125971794,33.03164673,-0.04916,-0.555584729,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/10/15,2015,1,6.462524891,6.370258808,32.59634018,-0.00384442,-0.579429567,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/11/15,2015,1,10.14892006,7.947081089,33.55266953,-0.061162194,-0.505945981,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/11/15,2015,1,8.477211952,7.099174023,33.18498993,-0.03937,-0.493655205,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/11/15,2015,1,5.253763676,5.024240017,32.4848938,-0.009563486,-0.489806533,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/12/15,2015,1,10.12594604,8.04487133,33.55367279,-0.057807631,-0.344397068,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/12/15,2015,1,8.475419044,7.195850849,33.22451401,-0.03656,-0.339160889,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/12/15,2015,1,5.522773743,5.09840107,32.48114777,-0.017682195,-0.337242991,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/13/15,2015,1,9.970284462,8.190242767,33.52713013,-0.049445603,-0.348956853,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/13/15,2015,1,8.18550396,7.21431303,33.20456314,-0.02775,-0.333844513,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/13/15,2015,1,5.584529877,5.157898426,32.46513748,-0.01777631,-0.319049925,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/14/15,2015,1,9.112285614,8.85390377,33.76367569,-0.007177273,-0.164177731,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/14/15,2015,1,7.415980816,7.393568039,33.17301941,-0.00064,-0.119301856,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/14/15,2015,1,6.726593018,6.711004257,32.73028946,-0.000649532,-0.082320757,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/15/15,2015,1,8.731580734,8.709052086,33.74879074,-0.000625796,-0.170203581,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/15/15,2015,1,7.260536671,7.192914486,33.04066086,-0.00193,-0.147195905,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/15/15,2015,1,6.087212086,6.074514389,32.44827271,-0.000529071,-0.128020093,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/16/15,2015,1,8.792424202,8.650510788,33.77891922,-0.003942039,-0.289875209,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/16/15,2015,1,7.718461514,7.084600925,33.01697922,-0.01811,-0.304251939,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/16/15,2015,1,6.190900803,5.296208858,31.99127007,-0.037278831,-0.326228827,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/17/15,2015,1,8.519843102,8.280015945,33.76722336,-0.006661865,-0.416883618,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/17/15,2015,1,7.766405106,7.087385178,33.10799789,-0.0194,-0.405323863,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/17/15,2015,1,6.403542995,5.430990219,31.84929657,-0.040523032,-0.404647976,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/18/15,2015,1,8.24938488,8.211064339,33.74534988,-0.001064459,-0.250163794,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/18/15,2015,1,7.819134235,7.145185471,33.16725159,-0.01926,-0.244047508,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/18/15,2015,1,6.663190365,5.253205776,31.73014259,-0.058749358,-0.236529827,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/19/15,2015,1,8.304022789,7.862990856,33.58102036,-0.012250887,-0.277121514,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/19/15,2015,1,7.901025772,6.71665144,32.83871078,-0.03384,-0.282783002,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/19/15,2015,1,6.921973705,5.06259203,31.47964287,-0.077474236,-0.289076746,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/20/15,2015,1,8.451252937,7.848115921,33.69925308,-0.016753806,-0.336766869,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/20/15,2015,1,7.859876633,6.584674835,32.95621109,-0.03643,-0.345567912,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/20/15,2015,1,6.438997746,4.676812172,31.57740974,-0.073424399,-0.352308124,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/21/15,2015,1,8.613219261,8.019218445,33.78805161,-0.016500023,-0.330724329,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/21/15,2015,1,8.059561729,6.867619038,33.14761353,-0.03406,-0.331064284,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/21/15,2015,1,6.149303436,4.991802216,31.82202148,-0.048229218,-0.32648775,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/22/15,2015,1,8.537381172,7.993093967,33.79231644,-0.015119089,-0.309404463,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/22/15,2015,1,7.960661411,6.88860321,33.22787094,-0.03063,-0.296163857,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/22/15,2015,1,6.062145233,5.452448368,32.27196121,-0.025404036,-0.278356165,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/23/15,2015,1,7.912774563,7.699890137,33.70530701,-0.005913456,-0.269155174,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/23/15,2015,1,7.270765781,6.885501385,33.08050537,-0.01101,-0.248862162,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/23/15,2015,1,6.042144299,5.785772324,32.22063446,-0.010682166,-0.238059938,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/24/15,2015,1,7.755352497,7.402114391,33.67502213,-0.00981217,-0.073545106,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/24/15,2015,1,7.106721401,6.552379131,33.00082016,-0.01584,-0.059510697,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/24/15,2015,1,5.945291042,5.855687618,32.26603317,-0.003733476,-0.047656178,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/25/15,2015,1,7.813052654,7.309257984,33.73664093,-0.013994296,-0.264384359,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/25/15,2015,1,7.165785313,6.231805801,32.98141098,-0.02669,-0.264913738,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/25/15,2015,1,6.106948853,5.419267178,32.13844681,-0.028653403,-0.271255195,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/26/15,2015,1,7.419071198,6.594890594,33.7705574,-0.022893906,-0.047295194,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/26/15,2015,1,6.935445309,5.743789673,33.07065201,-0.03405,-0.03259385,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/26/15,2015,1,5.68274498,4.531405926,31.60725403,-0.047972461,-0.007433275,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/27/15,2015,1,6.807967663,6.78333807,33.84770584,-0.000684155,0.143844813,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/27/15,2015,1,5.742795944,5.661474705,33.22490311,-0.00232,0.208739564,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/27/15,2015,1,5.131607533,5.107966423,32.47993088,-0.000985046,0.274413139,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/28/15,2015,1,6.767021179,6.729888439,33.75445175,-0.001031465,-0.063898377,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/28/15,2015,1,5.666812897,5.628428936,33.3674736,-0.0011,-0.035397589,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/28/15,2015,1,4.645436764,4.597482204,32.59155655,-0.001998107,-0.011347927,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/29/15,2015,1,6.404588699,6.404459476,33.73236465,-3.59E-06,-0.211742356,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/29/15,2015,1,5.427241802,5.393660069,33.28784561,-0.00096,-0.204113707,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
1/29/15,2015,1,4.231934547,4.043807983,32.50722122,-0.007838607,-0.19185096,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
1/30/15,2015,1,6.488231659,6.409445286,33.73724365,-0.00218851,-0.149551466,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
1/30/15,2015,1,5.6614151,5.296054363,33.23398209,-0.01044,-0.150606737,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/30/15,2015,1,4.553076267,3.578696489,31.76076698,-0.040599157,-0.153263316,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
1/31/15,2015,1,6.144578934,6.080832958,33.68312073,-0.001770722,-0.360228688,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
1/31/15,2015,1,5.339672565,5.214969158,33.32658768,-0.00356,-0.38114801,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
1/31/15,2015,1,4.033964634,3.774843454,32.39351273,-0.010796716,-0.400499105,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/1/15,2015,2,6.114008427,6.289745808,33.55787277,0.004881594,-0.335270494,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/1/15,2015,2,5.31359005,5.445747852,33.29663086,0.00378,-0.330044597,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/1/15,2015,2,3.884947777,3.371398211,32.0777092,-0.021397899,-0.328339279,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/2/15,2015,2,6.175116062,6.269488811,33.53613663,0.002621465,-0.137773186,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/2/15,2015,2,5.497594357,5.076854229,32.95607376,-0.01202,-0.140888646,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/2/15,2015,2,4.381896496,3.217849493,31.68109703,-0.048501958,-0.145303607,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/3/15,2015,2,6.294258118,6.058822155,33.54764557,-0.006539888,-0.394019872,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/3/15,2015,2,6.020282745,5.120655537,33.10091019,-0.0257,-0.398678929,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/3/15,2015,2,4.235535145,3.651288033,32.19594193,-0.02434363,-0.401223987,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/4/15,2015,2,5.151868343,5.679312229,33.56032944,0.014651219,-0.369084507,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/4/15,2015,2,4.636408329,5.324095249,33.26652908,0.01965,-0.360714555,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/4/15,2015,2,3.445123434,3.93683815,32.22842789,0.020488113,-0.354434878,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/5/15,2015,2,5.458868027,5.489939213,33.53909302,0.000863089,-0.291665941,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/5/15,2015,2,4.734344006,5.070834637,33.16178894,0.00961,-0.297159076,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/5/15,2015,2,4.066011906,3.415090561,31.76343536,-0.027121723,-0.302342862,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/6/15,2015,2,5.628885269,5.453973293,33.66630173,-0.004858666,-0.398213506,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/6/15,2015,2,4.651713848,4.497283459,33.27138138,-0.00441,-0.390415758,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/6/15,2015,2,4.058386326,3.853657961,32.70685577,-0.008530349,-0.380172104,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/7/15,2015,2,6.123958111,5.4234128,33.6440239,-0.019459592,-0.354544431,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/7/15,2015,2,4.735197544,4.458031178,33.24287033,-0.00792,-0.359281272,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/7/15,2015,2,4.117304325,3.116049767,32.16700363,-0.04171894,-0.365992904,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/8/15,2015,2,6.488081455,5.460078716,33.61561203,-0.028555632,-0.199054495,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/8/15,2015,2,4.986430645,4.611172199,33.22126007,-0.01072,-0.186806247,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/8/15,2015,2,4.303992748,3.087372065,31.99711418,-0.050692528,-0.174033642,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/9/15,2015,2,6.99757719,5.476734638,33.56994247,-0.042245626,-0.046146747,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/9/15,2015,2,5.344997883,4.399406433,32.9915657,-0.02702,-0.010641415,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/9/15,2015,2,4.301859379,3.353339911,32.08095932,-0.039521645,0.025499115,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/10/15,2015,2,5.572276592,5.405929565,33.95814896,-0.004620751,0.098147638,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/10/15,2015,2,4.042438984,3.573050499,33.20236588,-0.01341,0.153383523,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/10/15,2015,2,2.778069735,2.773556471,32.66698456,-0.000188053,0.213167146,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/11/15,2015,2,5.482812405,5.481420994,33.90990829,-3.87E-05,0.112253211,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/11/15,2015,2,4.01602602,4.01570797,33.44851685,-0.00001,0.165821716,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/11/15,2015,2,2.905186653,2.900257349,32.94037628,-0.000205388,0.217396483,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/12/15,2015,2,5.535315037,5.506812572,33.77885818,-0.000791735,0.060929719,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/12/15,2015,2,4.179875851,4.102017879,33.37288284,-0.00222,0.07107459,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/12/15,2015,2,3.114911795,2.790849924,32.7889328,-0.013502578,0.073680826,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/13/15,2015,2,5.278889656,5.193178654,33.69258499,-0.002380861,-0.165150613,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/13/15,2015,2,4.179318905,4.03661108,33.34931564,-0.00408,-0.180364177,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/13/15,2015,2,3.083199739,2.711965561,32.60567856,-0.015468091,-0.194525301,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/14/15,2015,2,5.187248707,5.104361057,33.66859055,-0.002302435,-0.086336039,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/14/15,2015,2,4.165631771,3.925149202,33.38055801,-0.00687,-0.098545283,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/14/15,2015,2,2.97879982,2.432417154,32.55758286,-0.022765944,-0.114476226,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/15/15,2015,2,5.06438303,4.988363266,33.7293663,-0.00211166,-0.194188476,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/15/15,2015,2,3.922147036,3.301854134,33.13262177,-0.01772,-0.234375402,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/15/15,2015,2,3.108803749,2.633969307,32.65281296,-0.019784768,-0.279269248,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/16/15,2015,2,3.994312048,3.946069002,33.66202164,-0.001340085,-0.358389616,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/16/15,2015,2,2.824462891,2.750480413,33.28738403,-0.00211,-0.379137248,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/16/15,2015,2,1.873573899,1.811011434,32.79728317,-0.002606769,-0.397259623,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/17/15,2015,2,4.105199337,3.98713994,33.69268799,-0.003279428,-0.212284431,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/17/15,2015,2,2.973609924,2.727070093,33.2999115,-0.00704,-0.227877721,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/17/15,2015,2,1.621559978,1.155951142,32.51057434,-0.019400368,-0.239434168,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/18/15,2015,2,4.11366272,4.009826183,33.72242737,-0.002884348,-0.135123476,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/18/15,2015,2,3.013964653,2.671792746,33.32387161,-0.00978,-0.130011529,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/18/15,2015,2,1.692340374,1.33144033,32.66358566,-0.015037502,-0.119976819,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/19/15,2015,2,4.26049614,4.106824875,33.57278061,-0.004268646,-0.243390083,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/19/15,2015,2,3.131171227,2.780438662,33.20944595,-0.01002,-0.248491928,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/19/15,2015,2,1.895852566,1.515203595,32.6436348,-0.015860374,-0.261864215,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/20/15,2015,2,3.87285924,3.779605627,33.56171036,-0.002590378,-0.476225853,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/20/15,2015,2,2.979835272,2.744475126,33.27695465,-0.00672,-0.511234701,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/20/15,2015,2,1.091655374,0.890977621,32.44452286,-0.008361573,-0.547845364,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/21/15,2015,2,3.881272078,3.746505499,33.67343521,-0.003743516,-0.460679054,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/21/15,2015,2,3.429022074,2.424035311,33.21241379,-0.02871,-0.479288101,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/21/15,2015,2,1.253876328,0.550389588,32.2910347,-0.029311948,-0.493035704,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/22/15,2015,2,4.363942146,4.045540333,33.49331284,-0.008844495,-0.284619808,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/22/15,2015,2,3.702733278,2.096875429,32.5827179,-0.04588,-0.280905455,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/22/15,2015,2,2.06743288,1.958621979,32.37691116,-0.004533788,-0.280996293,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/23/15,2015,2,4.487319946,4.372954845,33.61343765,-0.003176808,-0.358632654,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/23/15,2015,2,3.715656519,2.53840661,32.81598282,-0.03364,-0.356337041,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/23/15,2015,2,2.066001177,1.812693954,32.26710129,-0.010554468,-0.354272872,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/24/15,2015,2,4.539512634,4.541769505,33.75566101,6.27E-05,-0.343365639,48.7,50.2,55.9,22.4,12.2,23.9,36,0,T2M,Archival,1
2/24/15,2015,2,3.653114319,3.440662622,33.4344101,-0.00607,-0.346740037,36,37.6,67.9,10.4,0.7,17.8,35,0,A7M,Archival,1
2/24/15,2015,2,1.800101638,1.576072693,32.54732132,-0.009334539,-0.342712849,21.4,23.1,83.3,5.3,16.3,13.5,24,1,A2M,Archival,1
2/25/15,2015,2,4.883877277,4.462684631,33.74345016,-0.011699796,-0.220526293,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/25/15,2015,2,3.766964912,3.316960335,33.32550812,-0.01286,-0.218442276,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
2/25/15,2015,2,1.92428875,1.457068086,32.2713356,-0.019467528,-0.214159355,21.4,23.1,83.3,5.3,16.3,13.5,24,0,A2M,Archival,1
2/26/15,2015,2,4.908924103,4.613652706,33.78094101,-0.008201983,-0.222395495,48.7,50.2,55.9,22.4,12.2,23.9,36,1,T2M,Archival,1
2/26/15,2015,2,3.84903121,3.409326315,33.36171341,-0.01256,-0.210276082,36,37.6,67.9,10.4,0.7,17.8,35,1,A7M,Archival,1
